Supporting Information for "Machine Learning from Heteroscedastic Data: Second Virial Coefficients of Alkane Isomers"
Authors: Arpit Bansal, Andrew J. Schultz, David A. Kofke and Johannes Hachmann
Journal of Physical Chemistry B (2022)

SMILES: Line notation of a chemical compound
B2: Second virial coefficient computed using MSMC simulations (dm^3/mol)
UB2: Uncertainty (68% confidence level) in MSMC-obtained B2 (dm^3/mol)
These simulations are carried out in Etomica using etomica.virial.simulations.VirialAlkanesAmber class available at https://github.com/etomica/etomica/tree/677f479ba8b41515cea06e873d3f2a82c0259e27

SMILES	B2	UB2
CCC(CC(C(C(C)(C)C)C)C)(C)C	-14.98899581	0.092643501
CCC(CC(C(C(C)(C)C)C)(C)C)C	-16.19674357	0.111033043
CCC(C(C(C(C)(C)C)C)(C)C)CC	-14.94654138	0.085444665
CCC(C(C(C(C)(C)C)C)(C)C)(C)C	-15.34027761	0.087386715
CCC(CCCCC(CC)(C)C)(C)C	-30.66157952	0.374635447
CCC(CC(CCC(CC)(C)C)C)C	-22.5680246	0.221445116
CCC(C(CCC(CC)(C)C)C)CC	-20.72049832	0.194281916
CCC(CCC(C(CC)(C)C)C)(C)C	-18.95117958	0.16974299
CCC(CC(CC)(C)C)CC(CC)C	-19.40261416	0.15714363
CCC(C(CC(CC)(C)C)CC)CC	-17.07675897	0.114391826
CCC(C(CC)(C)C)CC(CC)(C)C	-16.78070367	0.121497275
CCC(CC(CC(CC)(C)C)(C)C)C	-17.57676946	0.130588032
CCC(C(CC(CC)(C)C)(C)C)CC	-16.53244476	0.10793924
CCC(CC(C(CC)(C)C)(C)C)(C)C	-15.98330112	0.094998948
CCC(CC(CC(CC)(C)C)C)(C)C	-18.8767748	0.153002732
CCC(CC(C(CC(CC)C)C)C)C	-19.06210883	0.172084321
CCC(CC(C(C(CC)CC)C)C)C	-18.45725748	0.15545927
CCC(CC(C(C(CC)(C)C)C)C)C	-16.37478236	0.10767611
CCC(CC(CC(CC)C)(CC)C)C	-19.94441152	0.173486113
CCC(CC(C(CC)CC)(CC)C)C	-18.52885095	0.132933983
CCC(CC(C(CC)(C)C)(CC)C)C	-17.19793687	0.112071267
CCC(CC(C(CC)C)C(CC)C)C	-16.9864602	0.136418921
CCC(C(C(CC)CC)C(CC)C)C	-16.37573128	0.123363754
CCC(C(C(CC)(C)C)C(CC)C)C	-15.29504923	0.098767952
CCC(CCCC(C(CC)C)CC)C	-27.38897229	0.340653667
CCC(CCC(C(CC)C)CC)CC	-23.02464403	0.262493066
CCC(C(CCC(CC)(C)C)CC)C	-20.46835969	0.213257999
CCC(CC(C(C(CC)C)CC)C)C	-16.78370684	0.150697261
CCC(C(C(C(CC)C)CC)C)CC	-16.5712987	0.128822064
CCC(C(C(C(CC)(C)C)C)CC)C	-14.40116904	0.082949593
CCC(CC(C(CC)C)(CC)CC)C	-18.96185515	0.159425708
CCC(C(C(CC)CC)(CC)CC)C	-17.50971948	0.115730766
CCC(C(C(CC)(C)C)(CC)CC)C	-17.27064046	0.103648237
CCC(C(CC)CC)(C(CC)CC)C	-17.01591305	0.120163556
CCC(C(C(CC)(C)C)(CC)C)CC	-16.47937367	0.111469369
CCC(C(C(C(CC)CC)C)C)CC	-16.41890306	0.124207035
CCC(C(C(C(CC)(C)C)C)C)CC	-15.35499147	0.096787621
CCC(C(C(C(CC)(C)C)C)C)(C)C	-15.63091765	0.102235099
CCC(C(CC)(C)C)(C(CC)(C)C)C	-16.83103858	0.091674997
CCC(CC(C(C(CC)C)(C)C)C)C	-18.29108658	0.151764827
CCC(C(C(C(CC)C)(C)C)C)CC	-15.58335389	0.106357142
CCC(C(C(C(CC)(C)C)C)(C)C)C	-15.10857794	0.09806665
CCC(CCCC(C(CC)C)(C)C)C	-26.17064689	0.29388723
CCC(CCC(C(CC)C)(C)C)CC	-22.53271677	0.223816981
CCC(C(CCC(CC)(C)C)(C)C)C	-18.16273025	0.147998866
CCC(CCC(C(CC)C)(CC)C)C	-22.06661106	0.223592544
CCC(CC(C(CC)C)(CC)C)CC	-19.06812646	0.137988608
CCC(C(CC(CC)(C)C)(CC)C)C	-16.80163987	0.110787118
CCC(CCCC(CC(C)(C)C)C)C	-26.38985989	0.302304394
CCC(CCC(CC(C)(C)C)C)CC	-24.13077251	0.28629401
CCC(CCC(CC(C)(C)C)C)(C)C	-20.68291645	0.196698174
CCC(CC(C(CC(C)(C)C)C)C)C	-17.52446078	0.153512604
CCC(C(C(CC(C)(C)C)C)C)CC	-17.0240523	0.132870897
CCC(C(C(CC(C)(C)C)C)C)(C)C	-14.77995058	0.089286195
CCC(CC(CC(C)(C)C)(CC)C)C	-17.74362514	0.159801121
CCC(C(CC(C)(C)C)(CC)C)CC	-16.2689367	0.10572794
CCC(C(CC)(C)C)(CC(C)(C)C)C	-15.28849071	0.083084679
CCC(CC(C(C)(C)C)C(CC)C)C	-15.46368064	0.112550492
CCC(C(C(C)(C)C)C(CC)CC)C	-14.69785073	0.079070327
CCC(C(C(CC)(C)C)C(C)(C)C)C	-14.12104984	0.078566247
CCC(CC(C)(C)C)CCC(CC)C	-23.60446616	0.234444674
CCC(CC(C)(C)C)CC(CC)CC	-18.48188246	0.156061044
CCC(CC(CC)(C)C)CC(C)(C)C	-17.61390516	0.146285612
CCC(CCCC(C(C)(C)C)CC)C	-24.69507951	0.277282919
CCC(CCC(C(C)(C)C)CC)CC	-22.28668558	0.223466824
CCC(C(C)(C)C)CCC(CC)(C)C	-18.42584996	0.173406416
CCC(CC(C(C(C)(C)C)CC)C)C	-16.52098388	0.123791085
CCC(C(C(C(C)(C)C)CC)C)CC	-15.02435928	0.08831414
CCC(C(C)(C)C)C(C(CC)(C)C)C	-14.41360445	0.07592435
CCC(CC(C(C)(C)C)(CC)CC)C	-16.36817914	0.098652812
CCC(C(C(C)(C)C)(CC)CC)CC	-15.82284523	0.087784859
CCC(C(CC)(C)C)(C(C)(C)C)CC	-15.61636173	0.080587389
CCC(CCCC(C(C)(C)C)(C)C)C	-24.0354613	0.240647791
CCC(CCC(C(C)(C)C)(C)C)CC	-18.89839037	0.14904061
CCC(CCC(C(C)(C)C)(C)C)(C)C	-15.352602	0.114716864
CCC(CC(C(C(C)(C)C)(C)C)C)C	-16.22329366	0.098332295
CCC(C(C(C(C)(C)C)(C)C)C)CC	-14.57030248	0.077979578
CCC(C(C(C(C)(C)C)(C)C)C)(C)C	-14.28387292	0.073167912
CCC(CCC(C(C)(C)C)(CC)C)C	-18.30335432	0.133563571
CCC(CC(C(C)(C)C)(CC)C)CC	-16.25276462	0.103692506
CCC(CC(C(C)(C)C)(CC)C)(C)C	-14.64482142	0.080501785
CCC(CCCC(CC)(CC)CC)C	-26.48015367	0.286902576
CCC(CCC(CC)(CC)CC)CC	-23.13085851	0.20776955
CCC(CCC(CC)(CC)CC)(C)C	-18.71961218	0.159585845
CCC(CC(C(CC)(CC)CC)C)C	-18.17210116	0.127176812
CCC(C(C(CC)(CC)CC)C)CC	-16.02074314	0.103279087
CCC(C(C(CC)(CC)CC)C)(C)C	-15.83796158	0.097081235
CCC(C(CC(C(CC)C)CC)C)C	-18.00610685	0.165283812
CCC(C(CC(CC)(CC)C)CC)C	-17.51296882	0.133481372
CCC(C(C(CC)C)CC)C(CC)C	-16.01442315	0.13179542
CCC(C(C(CC)(CC)CC)CC)C	-16.10689686	0.104938885
CCC(C(C(C(CC)C)(C)C)CC)C	-15.90750488	0.104130735
CCC(C(CC(C(CC)C)(C)C)C)C	-18.03973621	0.152202063
CCC(C(CC(CC)(CC)C)(C)C)C	-17.21569612	0.107852967
CCC(C(C(CC)(CC)CC)(C)C)C	-15.74122592	0.098250396
CCC(C(C(C(CC)C)(C)C)(C)C)C	-15.63476309	0.087626635
CCC(C(CCC(C(CC)C)C)C)C	-24.37923917	0.27187369
CCC(C(CCC(CC)(CC)C)C)C	-21.28999099	0.201272565
CCC(C(CC(CC)(CC)CC)C)C	-18.94486971	0.14748221
CCC(C(CCCCC(C)(C)C)C)C	-30.83829385	0.42262531
CCC(CCCCC(C)(C)C)(CC)C	-29.75205932	0.35897569
CCC(C(CC)C)CCCC(C)(C)C	-24.6717685	0.311785775
CCC(CCCC(C)(C)C)(CC)CC	-22.20712182	0.209242062
CCC(C(CCCC(C)(C)C)(C)C)C	-21.35236998	0.213479241
CCC(C(CC(CC(C)(C)C)C)C)C	-18.39481314	0.160923156
CCC(CC(CC(C)(C)C)C)(CC)C	-18.74498349	0.128827651
CCC(C(CC(C)(C)C)C)C(CC)C	-16.73940065	0.125915927
CCC(C(CC(C)(C)C)C)(CC)CC	-15.6997708	0.104610588
CCC(C(C(CC(C)(C)C)C)(C)C)C	-15.96041555	0.108585884
CCC(C(CC(C(C)(C)C)CC)C)C	-16.75546913	0.1342364
CCC(C(C)(C)C)CC(CC)(CC)C	-16.99974862	0.132039892
CCC(C(C(C(C)(C)C)CC)CC)C	-13.89941963	0.079679149
CCC(C(CC)(CC)CC)C(C)(C)C	-14.70369074	0.078311064
CCC(C(C(C(C)(C)C)CC)(C)C)C	-14.17113012	0.077165962
CCC(C(CCC(C(C)(C)C)C)C)C	-21.20246065	0.203750857
CCC(CCC(C(C)(C)C)C)(CC)C	-19.24443622	0.154283772
CCC(C(CC(C(C)(C)C)C)CC)C	-16.3726562	0.117113983
CCC(CC(C(C)(C)C)C)(CC)CC	-17.11536517	0.121986144
CCC(C(CC(C(C)(C)C)C)(C)C)C	-16.73417112	0.115451762
CCC(C(CC(C(C)(C)C)(C)C)C)C	-15.65873556	0.109499454
CCC(CC(C(C)(C)C)(C)C)(CC)C	-15.23506098	0.085572116
CCC(C(C(C)(C)C)(C)C)C(CC)C	-14.39250001	0.077131431
CCC(C(C(C)(C)C)(C)C)(CC)CC	-15.64010597	0.078328241
CCC(C(C(C(C)(C)C)(C)C)(C)C)C	-14.91035927	0.07321052
CCC(CC(CC)(CC)CC)(CC)C	-17.65502435	0.123619889
CCC(C(CC)(CC)CC)(CC)CC	-15.76338875	0.102400459
CCC(CCC(CC)(CC)C)(CC)C	-18.63801847	0.140906131
CC(CCCCCCC(C)(C)C)(C)C	-29.46807012	0.387982966
CC(C(C)(C)C)CCCCC(C)(C)C	-27.10114322	0.324952796
CCC(C(C)(C)C)CCCC(C)(C)C	-21.07993451	0.198475482
CC(CC(C)(C)C)CCCC(C)(C)C	-23.0790858	0.241033397
CC(CCCC(C(C)(C)C)(C)C)(C)C	-20.98865859	0.230794013
CC(CC(C)(C)C)CC(C(C)(C)C)C	-16.69591327	0.141884021
CCC(C(C)(C)C)C(CC(C)(C)C)C	-14.75651018	0.100716284
CC(C(CC(C)(C)C)C)CC(C)(C)C	-17.14535914	0.145576229
CC(C(C(C)(C)C)(C)C)CC(C)(C)C	-14.79622773	0.081089624
CCC(C(C)(C)C)CC(C(C)(C)C)C	-15.65475473	0.113228976
CCC(C(C)(C)C)C(C(C)(C)C)CC	-12.98070331	0.064064345
CCC(C(C(C)(C)C)(C)C)C(C)(C)C	-14.30316211	0.069390195
CC(C(C)(C)C)CCC(C(C)(C)C)C	-20.18521382	0.186347651
CC(C(C)(C)C)CC(C(C)(C)C)(C)C	-14.41596322	0.084880879
CC(C(C(C)(C)C)(C)C)(C(C)(C)C)C	-14.97590015	0.067920922
CCC(CCC(CC(C)(C)C)(C)C)C	-20.02338261	0.166553746
CCC(CC(CC(C)(C)C)(C)C)CC	-17.65632657	0.135598773
CCC(CC(CC(C)(C)C)(C)C)(C)C	-15.85366355	0.102005602
CCC(CC(C(C)(C)C)C(C)(C)C)C	-16.10669558	0.112688827
CCC(C(C(C)(C)C)C(C)(C)C)CC	-13.97572748	0.070592004
CCC(C(C(C)(C)C)C(C)(C)C)(C)C	-14.69666299	0.074092277
CCC(C(C(CCC(C)(C)C)C)C)C	-20.07944991	0.178594796
CCC(C(CCC(C)(C)C)C)(CC)C	-18.48105929	0.134978871
CCC(C(CCC(C)(C)C)(CC)C)C	-17.18088213	0.126015512
CCC(C(C(CC)C)C)CC(C)(C)C	-16.0513231	0.113388622
CCC(C(CC)(CC)C)CC(C)(C)C	-16.44511086	0.116096064
CCC(C(C(CC)C)CC(C)(C)C)C	-15.28796236	0.105614867
CCC(C(CC(C)(C)C)(CC)CC)C	-16.20853061	0.103919715
CCC(C(C(CC(C)(C)C)(C)C)C)C	-15.29754369	0.091320386
CCC(C(CC(C)(C)C)(C)C)(CC)C	-15.41681504	0.093942722
CCC(C(C(C(C(CC)C)C)C)C)C	-17.78071068	0.129010137
CCC(C(C(C(CC)(CC)C)C)C)C	-15.67205081	0.091477473
CCC(C(C(C(CC)C)(CC)C)C)C	-15.7207756	0.09466877
CCC(C(C(CC)(CC)C)C)(CC)C	-15.43108247	0.099249834
CCC(C(C(CC)(CC)C)(CC)C)C	-16.3111275	0.091667601
CCC(C(C(CC)C)(C(CC)C)C)C	-16.93904553	0.105763981
CCC(C(C(C(C(C)(C)C)C)C)C)C	-15.5852254	0.098027501
CCC(C(C(C(C)(C)C)C)C)(CC)C	-15.29112741	0.097967114
CCC(C(C(C(C)(C)C)C)(CC)C)C	-15.88220052	0.093498886
CCC(C(C(C(C)(C)C)(CC)C)C)C	-14.88173412	0.082099316
CCC(C(CC)(CC)C)(C(C)(C)C)C	-15.85516293	0.080394927
CCC(C(C(C)(C)C)(C(CC)C)C)C	-15.51256369	0.078422396
CCC(C(C(C)(C)C)CC(C)(C)C)C	-14.73648247	0.091538826
CCC(C(C)(C)C)(CC(C)(C)C)CC	-13.58381559	0.071207171
CCC(C(C(C)(C)C)(C(C)(C)C)C)C	-14.42583311	0.064437421
CCC(CC(C)(C)C)CCC(C)(C)C	-19.91786318	0.181346481
CCC(C(C)(C)C)(CCC(C)(C)C)C	-14.89101123	0.09294942
CCC(C(C(C)(C)C)C)CC(C)(C)C	-14.12307466	0.091188147
CCC(CC(C)(C)C)(CC(C)(C)C)C	-15.30362002	0.096012025
CCC(C(C)(C)C)(C(C(C)(C)C)C)C	-14.72493744	0.06988541
CC(CCC(C)(C)C)CCC(C)(C)C	-21.76878246	0.202774934
CC(C(C(C)(C)C)C)CCC(C)(C)C	-18.47719115	0.166644479
CC(CCC(CC(C)(C)C)(C)C)(C)C	-16.48515871	0.117550073
CC(C(CC(C)(C)C)(C)C)C(C)(C)C	-14.15195421	0.078179009
CC(C(C(C)(C)C)C)C(C(C)(C)C)C	-14.12768053	0.071305566
CC(CC(C(C)(C)C)C(C)(C)C)(C)C	-15.42626784	0.087958225
CC(C(C)(C)C)(C(C)(C)C)C(C)(C)C	-13.92221151	0.065461819
CCCCCCCCCCCCCCC	-63.82593506	1.20653405
CCCCCCCCCCCCC(C)C	-58.02431685	0.965135874
CCCCCCCCCCC(CCC)C	-59.57448323	1.012266559
CCCCCCCCCCC(C(C)C)C	-54.33870146	0.869715429
CCCCCCCCCC(CCC)CC	-58.79478412	0.957708323
CCCCCCCCCC(C(C)C)CC	-52.71998835	0.878269152
CCCCCCCCC(CCC)CCC	-60.17870599	1.001191167
CCCCCCCCC(C(C)C)CCC	-53.343379	0.956236833
CCCCCCCC(CCCC)CCC	-59.79094291	0.991590188
CCCCCCCC(C(C)C)CCCC	-52.58310832	0.787880914
CCCCCCC(CCCCC)CCC	-62.87875717	0.970284535
CCCCCCC(C(C)C)CCCCC	-52.66616639	0.927979779
CC(CCCCCCCCCC(C)C)C	-58.86237938	1.029631895
CCCC(CCCCCCCC(C)C)C	-57.54931802	1.040680957
CC(CCCCCCCC(C(C)C)C)C	-50.90134675	0.756368629
CCCC(CCCCCCC(C)C)CC	-54.8159291	0.870672743
CCC(C(C)C)CCCCCCC(C)C	-51.22612541	0.805830243
CCCC(CCC)CCCCCC(C)C	-55.3752456	0.938719991
CCCC(C(C)C)CCCCCC(C)C	-50.07983766	0.751305135
CCCCC(CCC)CCCCC(C)C	-57.71345946	0.89602414
CCCCC(C(C)C)CCCCC(C)C	-50.69813781	0.823771167
CCCCCC(CCCC(C)C)CCC	-59.38261913	0.943495171
CCCCCC(C(C)C)CCCC(C)C	-50.30667745	0.86752464
CCCCCCC(CCC(C)C)CCC	-57.98918857	0.954206603
CCCCCCC(C(C)C)CCC(C)C	-49.31516437	0.823292105
CCCCCCCC(CC(C)C)CCC	-53.15074997	0.827314096
CCCCCCCC(C(C)C)CC(C)C	-42.70308675	0.647595666
CCCCCCCCC(C(C)C)C(C)C	-43.04978853	0.606086518
CCCCCCCCCC(CCC)(C)C	-51.87839536	0.895332825
CCCCCCCCCC(C(C)C)(C)C	-48.01624773	0.746527824
CCCCCCCCCC(CCCC)C	-57.04676236	0.975754811
CCCCCCCCCC(CC(C)C)C	-54.34009233	1.027801797
CCCC(CCCCCC(CCC)C)C	-57.55243885	1.030967381
CCCC(CCCCCC(C(C)C)C)C	-53.38244957	0.902141241
CCCC(CCCCC(CCC)CC)C	-56.39722911	0.98154539
CCCC(CCCCC(C(C)C)CC)C	-48.60797228	0.820134995
CCCC(CCCC(CCC)CCC)C	-54.2135346	0.917571778
CCCC(CCCC(C(C)C)CCC)C	-45.90715532	0.841520012
CCCCC(CCC(CCC)C)CCC	-53.15459497	0.879200512
CCCCC(C(C)C)CCC(CCC)C	-43.9044228	0.72632799
CCCCCC(CC(CCC)C)CCC	-46.81761244	0.636051389
CCCCCC(C(C)C)CC(CCC)C	-38.17956079	0.536239935
CCCCCCC(C(CCC)C)CCC	-47.55725849	0.694411946
CCCCCCC(C(CCC)C)C(C)C	-38.08503826	0.447982238
CCCCCCCC(CCC)(CCC)C	-50.64705719	0.73805609
CCCCCCCC(C(C)C)(CCC)C	-45.69194641	0.605908598
CCCCCCCC(C(CCC)CC)C	-46.6197692	0.703227571
CCCCCCCC(C(C(C)C)CC)C	-40.84438528	0.566368738
CCCCCCCC(CC(CCC)C)C	-51.3169586	0.901246223
CCCCCCCC(CC(C(C)C)C)C	-45.2471183	0.773020518
CCCCCCCC(CCCCCC)C	-62.33831902	1.088746333
CCCCCCCC(CCCC(C)C)C	-57.96999514	1.080424432
CC(C(C)C)CCCCCC(C(C)C)C	-51.79221089	0.969546052
CCCC(CCCCC(C(C)C)C)CC	-52.98894911	0.879037652
CCC(C(C)C)CCCCC(C(C)C)C	-45.38233376	0.673496191
CCCC(CCC)CCCC(C(C)C)C	-48.95206227	0.730696515
CCCC(C(C)C)CCCC(C(C)C)C	-43.05395893	0.674543284
CCCCC(CCC(C(C)C)C)CCC	-45.55893483	0.616027479
CCCCC(C(C)C)CCC(C(C)C)C	-39.55007202	0.56553373
CCCC(CC(C(C)C)C)CCCCC	-41.61945711	0.533767567
CCCCCC(C(C)C)CC(C(C)C)C	-33.42939033	0.437464473
CCCCCCC(C(C(C)C)C)CCC	-41.38225886	0.490861092
CCCCCCC(C(C(C)C)C)C(C)C	-33.43626499	0.399057348
CCCCCCCC(C(C)C)(C(C)C)C	-37.90083031	0.47187885
CCCCCCCC(C(CCC)(C)C)C	-44.64905206	0.672421944
CCCCCCCC(C(C(C)C)(C)C)C	-41.20306106	0.53092647
CCCCCCCC(C(CCCC)C)C	-52.47438729	0.996455406
CCCCCCCC(C(CC(C)C)C)C	-42.72808045	0.625670389
CCCC(CCCC(CCC)CC)CC	-49.43335984	0.795662997
CCCC(CCCC(C(C)C)CC)CC	-43.09016642	0.588256966
CCCC(CCC(CCC)CCC)CC	-49.22328346	0.903867103
CCCC(CCC(C(C)C)CCC)CC	-39.10386795	0.600000134
CCCCC(CC(CCC)CC)CCC	-42.41682404	0.640065204
CCCCC(C(C)C)CC(CCC)CC	-33.73434456	0.424427691
CCCCCC(C(CCC)CC)CCC	-38.02307988	0.443882407
CCCCCC(C(CCC)CC)C(C)C	-31.52195789	0.320118125
CCCCCCC(CCC)(CCC)CC	-47.17408398	0.745829537
CCCCCCC(C(C)C)(CCC)CC	-38.71974399	0.426917646
CCCCCCC(C(CCC)CC)CC	-41.10647959	0.601205399
CCCCCCC(C(C(C)C)CC)CC	-34.72914741	0.479986879
CCCCCCC(CC(CCC)C)CC	-48.54782497	0.825767198
CCCCCCC(CC(C(C)C)C)CC	-40.99255333	0.570794415
CCCCCCC(CCCCCC)CC	-62.75575638	1.138645758
CCCCCCC(CCCC(C)C)CC	-58.88320143	1.150836253
CCC(C(C)C)CCCC(C(C)C)CC	-38.15000588	0.561586474
CCCC(CCC(C(C)C)CC)CCC	-42.38329668	0.600401854
CCCC(C(C)C)CCC(C(C)C)CC	-33.1466309	0.445535394
CCCCC(CC(C(C)C)CC)CCC	-33.87366999	0.446115223
CCCCC(C(C)C)CC(C(C)C)CC	-26.28385481	0.295552465
CCCCCC(C(C(C)C)CC)CCC	-32.23838388	0.412187851
CCCCCC(C(C(C)C)CC)C(C)C	-28.44461017	0.312639721
CCCCCCC(C(C)C)(C(C)C)CC	-33.26157582	0.378881681
CCCCCCC(C(CCC)(C)C)CC	-37.09425932	0.466932768
CCCCCCC(C(C(C)C)(C)C)CC	-34.08781458	0.353356531
CCCCCCC(C(CCCC)C)CC	-47.54368923	0.763137979
CCCCCCC(C(CC(C)C)C)CC	-38.99487352	0.626795164
CCCC(CC(CCC)CCC)CCC	-42.61659678	0.576646329
CCCC(CC(C(C)C)CCC)CCC	-32.89338687	0.425759875
CCCCC(C(CCC)CCC)CCC	-35.54295324	0.42926497
CCCCC(C(CCC)CCC)C(C)C	-30.18837716	0.342058874
CCCCCC(CCC)(CCC)CCC	-44.87050356	0.569567945
CCCCCC(C(C)C)(CCC)CCC	-35.00000381	0.420686489
CCCC(C(C)C)CC(C(C)C)CCC	-25.47697988	0.248857539
CCCCC(C(C(C)C)CCC)CCC	-30.09273294	0.332329575
CCCCC(C(C(C)C)CCC)C(C)C	-24.76345814	0.232546061
CCCCCC(C(C)C)(C(C)C)CCC	-31.66004063	0.33847193
CCCCCC(C(CCC)(C)C)CCC	-36.04978013	0.496541221
CCCCCC(C(C(C)C)(C)C)CCC	-31.44386268	0.328406811
CCCCCC(C(CCCC)C)CCC	-47.35044572	0.762257591
CCCC(C(CC(C)C)C)CCCCC	-38.19152652	0.525503022
CCCCC(CCCC)(CCC)CCC	-41.97562864	0.567449388
CCCCC(C(C)C)(CCCC)CCC	-32.73664058	0.411436563
CCCCC(C(CCC)CC)CCCC	-39.33470478	0.517235709
CCCCC(C(C(C)C)CC)CCCC	-32.51880349	0.379652286
CCCCC(CC(CCC)C)CCCC	-47.22459371	0.704497413
CCCCC(CC(C(C)C)C)CCCC	-40.96019683	0.541821758
CCCCCCC(CCCC)CCCC	-62.10687573	0.971358493
CCCCC(CCCC)CCCC(C)C	-56.3581226	0.923081387
CCCCC(C(C)C)(C(C)C)CCCC	-28.16041963	0.278693481
CCCCC(C(CCC)(C)C)CCCC	-35.28843071	0.444319233
CCCCC(C(C(C)C)(C)C)CCCC	-30.83858925	0.31289086
CCCCC(C(CCCC)C)CCCC	-45.40518554	0.720090938
CCCCC(C(CC(C)C)C)CCCC	-35.32693137	0.515239618
CCCCC(CCCCCCC(C)C)C	-58.53631199	1.111467774
CC(CCCCCCC(CC(C)C)C)C	-53.04830176	0.93999022
CCCC(CCCCCCC(C)C)(C)C	-50.85328222	0.822355561
CC(CCCCCCC(C(C)C)(C)C)C	-45.63384322	0.635074341
CC(CCCCCC(C(C)C)C(C)C)C	-41.02983767	0.603279694
CCCC(CC(C)C)CCCCC(C)C	-50.97494502	0.796001348
CC(CCCCC(C(C)C)CC(C)C)C	-40.55853928	0.58501194
CCCC(CCC(C)C)CCCC(C)C	-51.2928554	0.845615416
CC(CCCC(C(C)C)CCC(C)C)C	-43.03411546	0.757137684
CCCCCCC(CCCCC(C)C)C	-58.94670372	1.071625951
CC(CCCC(C)C)CCCCC(C)C	-55.42001043	0.985643161
CCCC(CC(CCCCC(C)C)C)C	-49.14801408	0.849514188
CC(CC(C(C)C)C)CCCCC(C)C	-42.19380879	0.629279661
CCCC(C(CCCCC(C)C)C)CC	-44.53440614	0.678069057
CCC(C(CCCCC(C)C)C)C(C)C	-38.3512638	0.496375209
CCCC(CCC)(CCCCC(C)C)C	-49.56031697	0.705589549
CCCC(C(C)C)(CCCCC(C)C)C	-43.19975131	0.547467943
CCCC(C(CCC)C)CCCC(C)C	-43.24335845	0.635735998
CCCC(C(C(C)C)CCCC(C)C)C	-33.97681041	0.473252132
CCCC(CC(CCC)C)CCC(C)C	-44.82311667	0.596318668
CCCC(CC(C(C)C)CCC(C)C)C	-34.38082334	0.467760712
CCCC(CCC(CC(C)C)CCC)C	-43.40480156	0.679119572
CCCC(CCC(C(C)C)CC(C)C)C	-35.9698771	0.493257866
CCCC(CCCC(C(C)C)C(C)C)C	-39.26612727	0.64134814
CCCC(CCCCC(CCC)(C)C)C	-54.17316834	1.07562877
CCCC(CCCCC(C(C)C)(C)C)C	-49.52054822	0.830663849
CCCCC(CCCCC(CCC)C)C	-58.66921418	1.174852671
CCCC(CCCCC(CC(C)C)C)C	-52.26780066	1.020416215
CCCCC(CCCCC(C(C)C)C)C	-53.47016439	0.955172061
CC(CC(CCCCC(C(C)C)C)C)C	-48.19154585	0.876677569
CCCC(CCCCC(C(C)C)C)(C)C	-48.86366974	0.782357252
CC(C(C)C)CCCCC(C(C)C)(C)C	-42.20823581	0.578620162
CC(C(CCCC(C(C)C)C(C)C)C)C	-33.65347862	0.482509632
CCCC(CC(C)C)CCC(C(C)C)C	-38.21942799	0.556927711
CC(CC(C(C)C)CCC(C(C)C)C)C	-29.94058173	0.385916998
CCCC(CC(C(C)C)C)CCC(C)C	-36.65182176	0.479114996
CC(CCC(C(C)C)CC(C(C)C)C)C	-28.09066398	0.327360444
CCCC(C(C(C)C)C)CCCC(C)C	-37.0204338	0.456283716
CC(CCCC(C(C(C)C)C)C(C)C)C	-31.22102185	0.334768606
CC(CCCCC(C(C)C)(C(C)C)C)C	-36.60435953	0.488625293
CCCC(C(CCCCC(C)C)C)(C)C	-40.3273063	0.613567529
CC(CCCCC(C(C(C)C)(C)C)C)C	-37.92469575	0.479775655
CCCCC(C(CCCCC(C)C)C)C	-51.16074518	0.898559617
CC(CCCCC(C(CC(C)C)C)C)C	-39.87705638	0.606198429
CCC(CCCC(C)C)CCCC(C)C	-51.00649245	0.850173906
CCCC(CC(CCCC(C)C)CC)C	-42.60138017	0.718173583
CCC(CC(C(C)C)C)CCCC(C)C	-37.76694041	0.503468076
CCCC(C(CCCC(C)C)CC)CC	-37.75824394	0.530987148
CCC(C(C(C)C)CC)CCCC(C)C	-30.69271299	0.347331321
CCCC(CCCC(C)C)(CCC)CC	-41.12178416	0.573606263
CCCC(C(C)C)(CCCC(C)C)CC	-33.64394652	0.397010006
CCCC(C(CCC)CC)CCC(C)C	-33.55285605	0.394795857
CCCC(C(C(C)C)CCC(C)C)CC	-27.10677867	0.289478784
CCCC(CC(CC(C)C)CCC)CC	-34.72339484	0.434242006
CCCC(CC(C(C)C)CC(C)C)CC	-24.59389446	0.256510143
CCCC(CCC(C(C)C)C(C)C)CC	-32.52942443	0.458100344
CCCC(CCCC(CCC)(C)C)CC	-42.63295415	0.61507075
CCCC(CCCC(C(C)C)(C)C)CC	-38.32818992	0.532180484
CCCCC(CCCC(CCC)CC)C	-52.71657058	0.892607756
CCCC(CCCC(CC(C)C)C)CC	-48.66448598	0.818381267
CCC(C(C)C)(C(C)C)CCCC(C)C	-29.54015327	0.288525603
CCCC(C(CCCC(C)C)CC)(C)C	-34.39984073	0.423371899
CCC(C(C(C)C)(C)C)CCCC(C)C	-30.92685475	0.351193588
CCCCC(C(CCCC(C)C)CC)C	-41.72058944	0.544820559
CCC(C(CC(C)C)C)CCCC(C)C	-35.43412673	0.456692307
CCCC(C(C(C)C)CC)CCC(C)C	-28.96889652	0.354761109
CCC(C(C(C)C)CCC(C)C)C(C)C	-23.87531497	0.222158435
