Supporting Information for "Machine Learning from Heteroscedastic Data: Second Virial Coefficients of Alkane Isomers"
Authors: Arpit Bansal, Andrew J. Schultz, David A. Kofke and Johannes Hachmann
Journal of Physical Chemistry B (2022)


Shape Descriptors generated using Monte Carlo simulations in Etomica. 
Shape descriptors computed are:
- Squared Radius of Gyration (Angstrom^6)
- Asphericity (Angstrom^6)
- Acylindricity (Angstrom^6)
- Anisotropy
- Along with standard deviation (SD) in the above quantities

These simulations are carried out in Etomica using etomica.virial.simulations.VirialSingleAlkane class available at https://github.com/etomica/etomica/tree/677f479ba8b41515cea06e873d3f2a82c0259e27

SMILES	Squared_Radius_Gyration	SD_Squared_Radius_Gyration	Asphericity	SD_Asphericity	Acylindricity	SD_Acylindricity	Anisotropy	SD_Anisotropy
CCCC(CCC(C(C)C)CC)(CC)C 	13.08781	0.7115358	0.4457561	0.07544831	0.1085164	0.0476726	0.2149352	0.06456281
CCC(C(C)C)CCC(C(C)C)(CC)C 	12.57903	0.5290323	0.4641141	0.0463395	0.09322908	0.04486034	0.2255739	0.04092737
CCCC(C(CC)C)CC(C(C)C)CC 	12.33496	0.3511286	0.3295305	0.04172184	0.1189692	0.04327413	0.1223564	0.02661147
CCC(C(C)C)CC(C(CC)C)C(C)C 	11.68185	0.367056	0.3483055	0.05064326	0.08794164	0.03250412	0.1304814	0.03578434
CCCC(C(C(C)C)CC)CC(CC)C 	11.9716	0.3391671	0.2468875	0.03662431	0.1588605	0.03330823	0.08205828	0.01731169
CCC(CC(C(C(C)C)CC)C(C)C)C 	11.25525	0.3223288	0.2844965	0.04570079	0.07781966	0.03731228	0.08860799	0.02623359
CCC(CCC(C(C)C)(C(C)C)CC)C 	11.9091	0.48372	0.4232086	0.04287068	0.06290738	0.03286904	0.1847208	0.03497975
CCCC(C(CCC(CC)C)CC)(C)C 	13.77949	0.7870755	0.5462909	0.07131287	0.06499155	0.04068132	0.3079422	0.07170109
CCC(C(C(C)C)(C)C)CCC(CC)C 	12.68909	0.6343485	0.4656875	0.06551191	0.1197305	0.04367807	0.2333056	0.05553172
CCCCC(C(CCC(CC)C)CC)C 	14.02339	1.102288	0.3938536	0.1074972	0.1993292	0.06981896	0.2001374	0.07446673
CCC(C(CC(C)C)C)CCC(CC)C 	14.04726	1.083301	0.4987816	0.1030285	0.1146502	0.05549161	0.2715809	0.08812242
CCCCC(CCC(C(C)C)CC)CC 	14.0834	0.8687621	0.4473137	0.08450028	0.1705945	0.06231591	0.2319849	0.0713108
CCC(CC(C)C)CCC(C(C)C)CC 	13.50456	0.9447614	0.4536682	0.07809951	0.1476476	0.05712905	0.2307318	0.06487198
CCCC(CC(CC)C)(CCC)CCC 	12.13935	0.3184672	0.2319253	0.05505773	0.1492508	0.07681878	0.07795197	0.03567823
CCCC(C(C)C)(CC(CC)C)CCC 	11.57353	0.28554	0.242171	0.05305207	0.08410265	0.03530962	0.06770118	0.02852712
CCCC(C(CC)C)C(CCC)CCC 	12.04492	0.4652233	0.1879219	0.04922961	0.1407344	0.08624801	0.05818298	0.03485816
CCCC(C(C(CC)C)C(C)C)CCC 	11.52992	0.2629962	0.1599248	0.04181886	0.09632974	0.03075026	0.03499552	0.01363628
CCCC(CC(CCC)(CC)C)CCC 	12.88059	0.5593977	0.3635655	0.06599123	0.1915922	0.06094154	0.1668673	0.03960653
CCCC(CC(C(C)C)(CC)C)CCC 	12.32757	0.476091	0.3304093	0.05886086	0.174643	0.0497178	0.137362	0.03443864
CCCC(CC(C(CCC)C)C)CCC 	13.85629	1.00033	0.4186487	0.09324294	0.140676	0.05298478	0.2009161	0.07650947
CCCC(CC(C(C(C)C)C)C)CCC 	12.98022	0.5952216	0.390213	0.06729323	0.1583161	0.0504015	0.1774955	0.04836197
CCCCCC(CC(CCC)CCC)C 	15.95495	1.405062	0.5310343	0.0936702	0.111732	0.04072753	0.3013894	0.09339211
CCCC(CC(CCC(C)C)C)CCC 	14.81589	1.266366	0.4937284	0.09497883	0.1216027	0.04587851	0.2654698	0.09013256
CCCCC(CC(CCC)CCC)CC 	14.37993	0.8851704	0.4284723	0.08345049	0.1134029	0.05617253	0.2025689	0.07035039
CCCC(CC(CC(C)C)CC)CCC 	13.79591	0.6382456	0.4416495	0.07137216	0.1450986	0.05457087	0.2181775	0.05790246
CCCC(C(C)C)(C(C)C)CC(CC)C 	11.03829	0.277712	0.2364748	0.03582296	0.1415651	0.03802725	0.0733156	0.0197877
CCCC(C(CCC)(C)C)CC(CC)C 	12.33586	0.5183317	0.3289747	0.07429844	0.1420071	0.05619791	0.1312556	0.04013472
CCCC(C(C(C)C)(C)C)CC(CC)C 	11.77636	0.3548629	0.3419617	0.04371049	0.1369299	0.0368342	0.1339015	0.02558301
CCCCC(C(CC(CC)C)CCC)C 	12.99871	0.6936652	0.2749256	0.0691884	0.1857882	0.06271514	0.1091726	0.04009971
CCCC(C(CC(C)C)C)CC(CC)C 	12.85569	0.6196373	0.3295268	0.06570413	0.1901225	0.06453145	0.1431536	0.03712586
CCCC(C(C(C)C)CCC)C(CC)C 	11.65041	0.2905785	0.1740817	0.03961087	0.09733148	0.03506072	0.03990068	0.01459259
CCCC(C(C(CC)C)C(C)C)C(C)C 	11.02365	0.3315631	0.2061585	0.04555516	0.0917101	0.05183123	0.05289263	0.01929471
CCCC(C(C)C)CC(CCC)(CC)C 	12.27582	0.4069431	0.3553982	0.05995801	0.1553674	0.06090419	0.1507947	0.04047432
CCCC(C(C)C)CC(C(C)C)(CC)C 	11.47433	0.3024471	0.3064342	0.03729292	0.1641783	0.03732054	0.1165555	0.02368315
CCCC(C(C)C)CC(C(CCC)C)C 	13.45157	0.7253991	0.4542297	0.06502947	0.1177124	0.05066139	0.2228772	0.05586878
CCCC(C(C)C)CC(C(C(C)C)C)C 	12.41398	0.5811889	0.4140583	0.07058037	0.111261	0.03433163	0.1865603	0.05536729
CCCCCC(CC(C(C)C)CCC)C 	15.45032	1.195376	0.5624573	0.07511368	0.09317367	0.03749495	0.3295553	0.08032304
CCCC(C(C)C)CC(CCC(C)C)C 	13.78098	0.9689172	0.4560615	0.08056467	0.09266571	0.03603366	0.2219123	0.07385577
CCCCC(CC(C(C)C)CCC)CC 	13.84479	0.7680986	0.4372356	0.07548598	0.09156576	0.051327	0.2051039	0.06399935
CCCC(C(C)C)CC(CC(C)C)CC 	12.97809	0.4210881	0.3915609	0.05206075	0.08075793	0.03999942	0.1621254	0.04142185
CCCCC(C(CC)C)(CCC)CCC 	12.08746	0.280081	0.1933309	0.05617941	0.148896	0.05678981	0.05956947	0.02880945
CCCCC(C(CC)C)(C(C)C)CCC 	11.52536	0.3056647	0.2334169	0.05571939	0.09012391	0.0321082	0.06446351	0.02527872
CCCCC(C(CCC)(CC)C)CCC 	12.57736	0.4190437	0.286348	0.06258941	0.1748449	0.06939371	0.1124434	0.03830486
CCCCC(C(C(C)C)(CC)C)CCC 	11.92319	0.4180647	0.2470772	0.05626967	0.197831	0.03838087	0.09467785	0.02276234
CCCCC(C(C(CCC)C)C)CCC 	13.61787	0.6805452	0.4195554	0.09878358	0.1544895	0.05415582	0.2057882	0.07066154
CCCCC(C(C(C(C)C)C)C)CCC 	13.24667	0.5701672	0.3541565	0.06923967	0.2145836	0.0537885	0.1669426	0.03594332
CCCCCC(C(CCCC)CCC)C 	15.26054	1.111198	0.440342	0.09851312	0.1864002	0.04684824	0.2313305	0.08178159
CCCCC(C(CCC(C)C)C)CCC 	14.25156	0.8665326	0.3853109	0.08872771	0.1926202	0.05533575	0.1864309	0.06537253
CCCCC(C(CCCC)CC)CCC 	13.56892	0.7158225	0.266095	0.08232611	0.1732967	0.06425894	0.103193	0.04385139
CCCCC(C(CC(C)C)CC)CCC 	12.92909	0.507414	0.2436824	0.06602535	0.1950926	0.05626533	0.09467125	0.03036447
CCCCC(C(CCC)CC)C(CC)C 	12.68158	0.4019733	0.3118569	0.05794212	0.2128651	0.03361646	0.1354474	0.03624928
CCCCC(C(C(C)C)CC)C(CC)C 	11.84574	0.4642648	0.2298207	0.04925966	0.1392237	0.04664603	0.07141838	0.02132581
CCCCC(C(CC)C)CC(CCC)C 	13.98583	0.7881668	0.3748659	0.07887103	0.1937961	0.05202904	0.1769159	0.0511692
CCCCC(C(CC)C)CC(C(C)C)C 	12.75034	0.5834235	0.2923901	0.06275912	0.2297564	0.05651764	0.1314295	0.02922299
CCCCCCC(C(CC)C)CCCC 	15.43546	1.301557	0.4361207	0.09862285	0.203286	0.05645675	0.2333411	0.07507125
CCCCC(C(CC)C)CCCC(C)C 	14.80111	0.9709046	0.4309495	0.07462397	0.1877607	0.05054243	0.2196422	0.05529651
CCCCC(C(CC)C)(C(C)C)C(C)C 	11.11493	0.3026017	0.2847616	0.06317133	0.04938816	0.02641966	0.08744417	0.03381085
CCCCC(C(CCC)(CC)C)C(C)C 	12.02775	0.4449553	0.3011733	0.08098909	0.118572	0.07418649	0.1119554	0.03937383
CCCCC(C(C(C)C)(CC)C)C(C)C 	11.27617	0.3479451	0.2866473	0.05519122	0.1249781	0.03594997	0.09790031	0.02647204
CCCCC(C(C(CCC)C)C)C(C)C 	12.39351	0.6105699	0.3530949	0.1003829	0.1433023	0.05496092	0.1524227	0.05961988
CCCCC(C(C(C(C)C)C)C)C(C)C 	12.5572	0.388407	0.4675214	0.05756296	0.1041805	0.03038784	0.2307293	0.04267925
CCCCCC(C(C(C)C)CCCC)C 	14.76282	1.062284	0.4813375	0.1056994	0.1285024	0.06089843	0.2580527	0.09454529
CCCCC(C(CCC(C)C)C)C(C)C 	13.64652	0.896716	0.395595	0.0881812	0.1667072	0.05578156	0.1874682	0.06374007
CCCCC(C(CCCC)CC)C(C)C 	13.55271	0.5245252	0.4856751	0.04746077	0.1495313	0.03304132	0.2557235	0.04489864
CCCCC(C(CC(C)C)CC)C(C)C 	12.07066	0.5163006	0.2277152	0.08026106	0.136035	0.05323199	0.07430924	0.03464929
CCCCC(C(CCC)(C)C)C(CC)C 	12.19308	0.4012106	0.3439346	0.06159603	0.1630548	0.03887643	0.1431719	0.03951694
CCCCC(C(C(C)C)(C)C)C(CC)C 	11.86716	0.342057	0.3186994	0.05271712	0.176855	0.03542018	0.1287488	0.02572195
CCCCC(C(CC)C)C(CCCC)C 	13.39204	0.8778396	0.3407728	0.09389362	0.1737026	0.06334959	0.1505918	0.06095548
CCCCC(C(CC(C)C)C)C(CC)C 	13.08155	0.5416816	0.3553204	0.09035797	0.1996384	0.05182456	0.1663178	0.05132511
CCCCCC(C(CCC)CC)(CC)C 	13.12633	0.7016838	0.3722384	0.08119646	0.1532728	0.05054336	0.1647013	0.05685028
CCCCCC(C(C(C)C)CC)(CC)C 	12.85031	0.6630638	0.4463781	0.06863478	0.08217544	0.03117166	0.2097515	0.05952793
CCCCCC(CC(CCC)C)(CC)C 	13.86264	1.008105	0.4020446	0.1144596	0.2035935	0.07755898	0.2103542	0.07902747
CCCCCC(CC(C(C)C)C)(CC)C 	13.43964	0.9950633	0.4336726	0.1128973	0.1479173	0.06566066	0.220354	0.09110897
CCCCCCC(CCCCC)(CC)C 	16.1196	1.54839	0.4912879	0.1378904	0.1833918	0.08216508	0.2906983	0.1173927
CCCCCC(CCCC(C)C)(CC)C 	15.35987	1.211151	0.469627	0.1292339	0.1891619	0.0810275	0.2690272	0.1044178
CCCCCC(C(CCC)C)(CCC)C 	13.84402	0.7010802	0.4546517	0.09258201	0.1452003	0.0450837	0.2326373	0.07840916
CCCCCC(C(C(C)C)C)(CCC)C 	13.33553	0.6952723	0.475619	0.06543891	0.119968	0.02478651	0.241759	0.05912346
CCCCCC(CCCCC)(CCC)C 	15.50471	1.023294	0.403117	0.1222759	0.225913	0.07684848	0.2201806	0.0853252
CCCCCC(CCC(C)C)(CCC)C 	14.308	0.7331681	0.3445827	0.08326451	0.2433009	0.05549461	0.1723719	0.0458014
CCCCCC(CCCC)(CCC)CC 	13.88984	0.6131969	0.3392633	0.08869001	0.1991407	0.09705771	0.1597602	0.04338362
CCCCCC(CC(C)C)(CCC)CC 	13.40032	0.570994	0.4222042	0.07653409	0.1286751	0.03122882	0.1972489	0.06191433
CCCCCC(C(CCC)(C)C)(CC)C 	13.40389	0.9236205	0.509463	0.1383937	0.08595115	0.06435502	0.2872524	0.1243533
CCCCCC(C(C(C)C)(C)C)(CC)C 	13.02659	0.6479252	0.5661644	0.05871831	0.04361981	0.04110269	0.3266875	0.05880425
CCCCCC(C(CCCC)C)(CC)C 	14.67242	0.888319	0.4804032	0.105331	0.1486927	0.06974191	0.2621313	0.08131722
CCCCCC(C(CC(C)C)C)(CC)C 	13.79721	0.7885281	0.4578298	0.09528081	0.150724	0.05692179	0.2381866	0.07177588
CCCCCC(C(CCC)C)(C(C)C)C 	13.03793	0.7176717	0.4147745	0.112602	0.138035	0.05854102	0.2015976	0.08351452
CCCCCC(C(C(C)C)C)(C(C)C)C 	12.25414	0.4153991	0.3455016	0.03831728	0.2072888	0.02148903	0.1534123	0.02196145
CCCCCC(C(C)C)(CCCCC)C 	14.38751	1.026381	0.3728207	0.1090939	0.2355986	0.07118187	0.1963628	0.06447838
CCCCCC(C(C)C)(CCC(C)C)C 	13.49626	0.6606363	0.3278046	0.0877555	0.2503935	0.05801586	0.1647244	0.04641145
CCCCCC(C(C)C)(CCCC)CC 	13.34437	0.6292327	0.3764454	0.08737168	0.1265579	0.06842441	0.1648564	0.05820977
CCCCCC(C(C)C)(CC(C)C)CC 	12.4493	0.5383615	0.355179	0.04666407	0.1358836	0.034941	0.1430987	0.03210451
CCCCCC(C(CCC)(CCC)C)C 	14.40274	0.8689615	0.4830259	0.059404	0.1270939	0.0291315	0.2496041	0.05458084
CCCCCC(C(C(C)C)(CCC)C)C 	13.92737	0.8106407	0.5233104	0.05533737	0.09813812	0.02473599	0.284605	0.05390862
CCCCCC(C(C(CCC)CC)C)C 	15.0448	1.155136	0.5800178	0.08230495	0.08491806	0.0388973	0.3497374	0.08443843
CCCCCC(C(C(C(C)C)CC)C)C 	14.126	1.185209	0.5568577	0.09184839	0.06407038	0.0411271	0.3228933	0.0923076
CCCCCC(C(CC(CCC)C)C)C 	15.3436	1.819121	0.5057643	0.1559767	0.151242	0.08552718	0.302786	0.1377396
CCCCCC(C(CC(C(C)C)C)C)C 	14.35586	1.434215	0.4902979	0.1219949	0.1420144	0.06416306	0.2734489	0.108737
CCCCCCC(C(CCCCC)C)C 	17.26576	2.183766	0.5494958	0.1410834	0.16039	0.08187148	0.3462303	0.1353926
CCCCCC(C(CCCC(C)C)C)C 	16.63408	2.068258	0.5400929	0.1535955	0.1578796	0.08676282	0.3396535	0.1467794
CCCCCC(C(CC(C)C)CCC)C 	14.64784	1.116232	0.4615177	0.08220796	0.1271916	0.0406876	0.2331468	0.07163597
CCCCCC(C(CCC)C)CCCC 	14.77392	0.8600023	0.3320953	0.07762332	0.2456485	0.0667823	0.1648948	0.0445016
CCCCCC(C(CCC)C)CC(C)C 	13.99082	0.8824814	0.3441412	0.07878967	0.2022302	0.04965998	0.1571728	0.0538689
CCCCCC(C(C(C)C)(C(C)C)C)C 	13.00618	0.807899	0.5371125	0.053199	0.0600191	0.01763952	0.2942613	0.05445311
CCCCCC(C(C(CCC)(C)C)C)C 	14.24199	1.191657	0.5471929	0.1170362	0.090589	0.06192003	0.3221223	0.1145111
CCCCCC(C(C(C(C)C)(C)C)C)C 	14.21538	1.019985	0.6015753	0.08208594	0.05732511	0.03693593	0.3721148	0.08961139
CCCCCC(C(C(CCCC)C)C)C 	15.42832	1.46946	0.5396534	0.1297632	0.1082335	0.08366931	0.3220832	0.1162438
CCCCCC(C(C(CC(C)C)C)C)C 	14.61312	1.416326	0.5252552	0.1150974	0.09200038	0.06337934	0.2985268	0.1081546
CCCCCC(C(C(C)C)CC(C)C)C 	13.99649	0.9030181	0.49458	0.07179479	0.1027896	0.03033285	0.2583667	0.06634304
CCCCCC(C(C(C)C)C)CCCC 	14.43335	0.7586684	0.4110356	0.0616452	0.2287898	0.03040517	0.2127092	0.04193103
CCCCCC(C(C(C)C)C)CC(C)C 	13.49488	0.7420356	0.3691724	0.06272612	0.1972495	0.0327882	0.1702164	0.0429165
CCCCCC(CCCCC)CCCC 	16.76799	1.114711	0.394374	0.09018733	0.2833147	0.06258097	0.2268145	0.05433183
CCCCCC(CC(C)C)CCCCC 	15.60913	0.9828339	0.3870411	0.09891403	0.2580047	0.06977277	0.2131427	0.05862563
CCCCCC(CC(C(C)C)C(C)C)C 	13.687	1.074189	0.4864703	0.08498039	0.06780688	0.03419057	0.2482016	0.07775637
CCCCCC(CCC(CCC)(C)C)C 	16.19745	1.833172	0.5913856	0.119069	0.09967668	0.06134851	0.3741558	0.1240917
CCCCCC(CCC(C(C)C)(C)C)C 	16.01256	1.556418	0.6278038	0.09791361	0.08749611	0.0511729	0.4112983	0.1086995
CCCCCC(CCC(CCCC)C)C 	17.63898	2.433535	0.5920545	0.1553146	0.1386266	0.08840854	0.3950012	0.1554349
CCCCCC(CCC(CC(C)C)C)C 	17.09897	2.37715	0.6124989	0.1436459	0.1143858	0.07703512	0.4100676	0.1488603
CCCCCC(CCC(C)C)CCCC 	15.98049	0.8713553	0.39428	0.08189767	0.2726137	0.0536083	0.220031	0.04768003
CCCCCC(CC(C)C)CCC(C)C 	15.06183	0.8326154	0.3817309	0.07817813	0.254244	0.05049877	0.2021561	0.04809137
CCCCCC(C(CCC)CCC)CC 	14.04486	0.8882959	0.3819213	0.09143788	0.1159565	0.05166729	0.1663366	0.07287645
CCCCCC(C(C(C)C)CCC)CC 	13.24326	0.9253736	0.381446	0.08109476	0.0621282	0.03592921	0.1559364	0.06088058
CCCCCC(CC(CCC)CC)CC 	15.19507	1.207445	0.4968539	0.1071067	0.1190346	0.07122988	0.2727482	0.09481609
CCCCCC(CC(C(C)C)CC)CC 	14.27032	0.8980328	0.4841565	0.08827918	0.1052892	0.04717981	0.2521882	0.07660284
CCCCCC(CCC(CCC)C)CC 	16.0214	1.497975	0.4974905	0.1241103	0.1783215	0.07893106	0.2914366	0.1061641
CCCCCC(CCC(C(C)C)C)CC 	15.85391	1.463911	0.5414874	0.120072	0.1519402	0.06869223	0.3285282	0.1109804
CCCCCCCC(CCCCC)CC 	18.37465	2.10133	0.5877854	0.1270775	0.157746	0.07815145	0.3849263	0.1283891
CCCCCC(CCCCC(C)C)CC 	17.24874	1.804912	0.5489467	0.1226483	0.1746934	0.07276643	0.3432736	0.1144027
CCCCCC(C(C(C)C)C(C)C)CC 	13.17088	0.7406586	0.4885794	0.05627054	0.1147139	0.02992565	0.252426	0.05119485
CCCCCC(CC(CCC)(C)C)CC 	14.35539	1.170992	0.4656411	0.1194784	0.1641096	0.07325995	0.2553099	0.094999
CCCCCC(CC(C(C)C)(C)C)CC 	13.96602	0.912997	0.4981849	0.08589042	0.1371155	0.04968302	0.2715382	0.07485735
CCCCCC(CC(CCCC)C)CC 	15.33477	1.720884	0.4458834	0.1441335	0.1640342	0.08824145	0.2455229	0.1174271
CCCCCC(CC(CC(C)C)C)CC 	15.61278	1.295452	0.5517247	0.1256647	0.1123444	0.07340881	0.3337006	0.1153611
CCCCC(CCC(C)C)CCC(C)C 	15.00303	0.6707419	0.3477161	0.07031641	0.2885366	0.05222889	0.1903087	0.03355183
CC(CC(CCC(C)C)CCC(C)C)C 	14.17408	0.6838448	0.3230391	0.06604429	0.2728964	0.04524091	0.1661167	0.0317202
CCCC(CCC(C)C)(CCC(C)C)C 	13.52943	0.6306676	0.3304469	0.09322982	0.2299383	0.05630098	0.1599104	0.05339341
CC(C(CCC(C)C)(CCC(C)C)C)C 	12.80286	0.533178	0.3262115	0.08921042	0.225702	0.06210838	0.1554793	0.04504226
CCCC(C(CCC(C)C)C)CC(C)C 	13.65737	0.8063523	0.4175655	0.06838286	0.130853	0.04711883	0.1935507	0.05394645
CC(CCC(C(C(C)C)CC(C)C)C)C 	13.37997	0.6537977	0.4839054	0.05784503	0.08388854	0.02791551	0.2433809	0.05144077
CC(CC(C(C)C)C(C)C)CCC(C)C 	13.93037	0.8360321	0.5382006	0.05433788	0.0595774	0.02761474	0.2958524	0.05776436
CCCC(CCC(CCC(C)C)C)(C)C 	15.63689	1.550613	0.5906493	0.1074448	0.09380515	0.05628101	0.3693934	0.1148042
CC(CCC(C(C)C)(C)C)CCC(C)C 	14.83311	1.385331	0.5976339	0.08950167	0.0794078	0.04458302	0.3713476	0.0976046
CCCCC(CCC(CCC(C)C)C)C 	16.48082	2.224733	0.5718008	0.1499914	0.1301917	0.08086058	0.3670562	0.145146
CC(CCC(CC(C)C)C)CCC(C)C 	16.02915	1.732339	0.6003131	0.1233701	0.09506036	0.07191722	0.3862731	0.1244285
CCCCCCC(C(CCC(C)C)C)C 	16.20985	1.970523	0.5257577	0.1397437	0.1587764	0.07685963	0.319335	0.1248027
CC(CCCC(C(CCC(C)C)C)C)C 	16.21381	1.787785	0.5766815	0.134763	0.1219184	0.07124832	0.3656808	0.1368346
CCCC(CC(C(CCC(C)C)C)C)C 	14.78942	1.523043	0.5155076	0.1347506	0.1320215	0.07668496	0.301236	0.1208176
CC(CCC(C(CC(C(C)C)C)C)C)C 	13.8216	1.299353	0.4805731	0.1211577	0.1349091	0.06225169	0.2622113	0.1081859
CCCC(C(C(CCC(C)C)C)C)CC 	13.66512	0.9880081	0.5042267	0.09164773	0.06527738	0.0371091	0.2668931	0.08826133
CCC(C(C(CCC(C)C)C)C)C(C)C 	13.2107	0.9690963	0.515631	0.08982635	0.07175952	0.02768987	0.2783631	0.0894003
CCCC(C(CCC(C)C)C)(CCC)C 	13.28944	0.6588754	0.4048561	0.05854596	0.1400365	0.03407581	0.182923	0.04647657
CCCC(C(CCC(C)C)C)(C(C)C)C 	12.4827	0.5689739	0.4235118	0.06455484	0.1229293	0.0325727	0.1956672	0.05488883
CCCC(C(CCC(C)C)(CCC)C)C 	12.68392	0.4877835	0.2403595	0.05015841	0.2390219	0.04746819	0.1048283	0.02583114
CCCC(C(C(C)C)(CCC(C)C)C)C 	11.76261	0.3951596	0.2262092	0.04257759	0.2569626	0.0327277	0.1033102	0.01507151
CCCC(C(C(CC(C)C)CCC)C)C 	12.75008	0.6098926	0.3575715	0.07485439	0.1567863	0.05219861	0.1539549	0.04778039
CCCC(C(C(C(C)C)CC(C)C)C)C 	11.91547	0.3679411	0.3123719	0.04184233	0.1749927	0.04753727	0.1239793	0.02325826
CCCC(C(CC(C(C)C)C(C)C)C)C 	12.95482	0.5827899	0.4825271	0.06264718	0.07298332	0.03670586	0.2417641	0.05799153
CCCC(C(CCC(CCC)(C)C)C)C 	14.34689	1.231303	0.5332204	0.1031443	0.09748659	0.06028547	0.3047058	0.09822698
CCCC(C(CCC(C(C)C)(C)C)C)C 	13.76603	0.9679382	0.5392267	0.07501074	0.07963194	0.04002913	0.3023462	0.07675787
CCCCC(CCC(C(CCC)C)C)C 	15.7366	1.852709	0.5518741	0.1366992	0.1259882	0.07576605	0.3394807	0.1343736
CCCC(C(CCC(CC(C)C)C)C)C 	14.68206	1.613432	0.5275319	0.1232415	0.1164437	0.06822268	0.3071853	0.1157855
CCCCC(C(CCC)C)CCC(C)C 	13.99168	0.8255455	0.2967208	0.06903869	0.2349046	0.05703226	0.1366511	0.0383015
CCCC(C(CC(C)C)CCC(C)C)C 	13.17665	0.720263	0.2810215	0.07755944	0.2406455	0.06665941	0.13177	0.04181859
CCCCC(CCC(C(C(C)C)C)C)C 	15.2098	1.514863	0.5760854	0.1183032	0.09547469	0.06433624	0.3558307	0.1171446
CC(CC(CCC(C(C(C)C)C)C)C)C 	14.43769	1.122418	0.5734919	0.08257454	0.0873855	0.04311566	0.3427987	0.08741381
CCCC(CCC(C(C(C)C)C)C)(C)C 	13.72721	0.9741901	0.5452576	0.08155236	0.08678706	0.0502456	0.3115178	0.08238829
CC(C(CCC(C(C)C)(C)C)C)C(C)C 	13.07009	0.7883617	0.5348416	0.0613024	0.06954346	0.03920018	0.2945727	0.06430519
CC(C(C(C)C)CC(C(C(C)C)C)C)C 	12.18968	0.5792137	0.45738	0.06074657	0.07354278	0.02321716	0.2173519	0.05553089
CCCC(C(C(C(C)C)C)C)CC(C)C 	11.80792	0.3593373	0.3015866	0.05263471	0.1586048	0.0427345	0.1139645	0.02842119
CC(CC(C(C(C(C)C)C)C)C(C)C)C 	11.55732	0.4841783	0.3337527	0.05600557	0.1203431	0.03022465	0.1260724	0.03605685
CCCC(C(C(C)C)C)(CCC(C)C)C 	12.31917	0.407426	0.3468017	0.04681592	0.1577324	0.032304	0.1418794	0.031043
CC(CCC(C(C(C)C)C)(C(C)C)C)C 	11.59372	0.2990229	0.3545268	0.05105039	0.1461472	0.04489729	0.1458033	0.02949524
CC(CCC(C(C(C)C)(C(C)C)C)C)C 	12.27985	0.3939916	0.5054621	0.02653293	0.06887445	0.01724567	0.2599727	0.02617083
CCCC(C(C(CCC(C)C)C)C)(C)C 	13.23412	0.9643575	0.4900605	0.1082254	0.09506535	0.06060021	0.2614267	0.1005074
CC(CCC(C(C(C(C)C)(C)C)C)C)C 	13.206	0.9457919	0.556938	0.08898595	0.06347791	0.03173893	0.3218969	0.088471
CCCCC(C(C(CCC(C)C)C)C)C 	15.18221	1.406974	0.555702	0.1401381	0.1110678	0.08031953	0.342545	0.1310926
CC(CCC(C(C(CC(C)C)C)C)C)C 	14.12814	1.072467	0.5558381	0.1047511	0.06702403	0.05422487	0.3255327	0.1029492
CCCCC(C(C(C)C)C)CCC(C)C 	13.449	0.587612	0.2832088	0.05995821	0.2746321	0.05439909	0.1425826	0.0273477
CC(CCC(C(C(C)C)C)CC(C)C)C 	12.70997	0.4470587	0.2987715	0.04757277	0.2179951	0.0355852	0.1281111	0.02364745
CCCCCCC(CCC(C)C)(CC)C 	15.15345	1.281365	0.4803924	0.1186966	0.1757963	0.06679859	0.2713906	0.1013445
CCC(CCC(C)C)(CCCC(C)C)C 	14.6756	1.18845	0.4909874	0.1375088	0.1551306	0.08739672	0.2837983	0.1191813
CCCC(CC(CCC(C)C)(CC)C)C 	13.34285	1.00188	0.4179413	0.1421966	0.157481	0.09421967	0.2202237	0.100922
CCC(CC(C(C)C)C)(CCC(C)C)C 	12.89428	0.6386095	0.4416444	0.09793329	0.1292044	0.06838311	0.2206908	0.06742491
CCCC(C(CCC(C)C)(CC)C)CC 	12.45245	0.5334829	0.3496519	0.07389065	0.1145311	0.04735635	0.1392516	0.04716848
CCC(C(CCC(C)C)(CC)C)C(C)C 	12.01811	0.4534586	0.3922961	0.05295714	0.0742457	0.02519915	0.1612844	0.0389364
CCCC(C(CCC)(CC)C)CC(C)C 	11.80613	0.3137727	0.2662298	0.0408276	0.1130791	0.05056736	0.08406077	0.02303259
CCCC(C(C(C)C)CC(C)C)(CC)C 	11.14502	0.2959652	0.2698748	0.06781488	0.1552841	0.06341269	0.09852627	0.03330726
CCCC(CC(C(C)C)C(C)C)(CC)C 	11.48325	0.4314663	0.3281507	0.07273405	0.1184993	0.0543165	0.12573	0.04208555
CCCC(CCC(CCC)(CC)C)(C)C 	13.23069	0.693907	0.4750231	0.07384688	0.1060095	0.04886847	0.2413286	0.06814312
CCCC(CCC(C(C)C)(C)C)(CC)C 	12.58581	0.5708425	0.4528364	0.06929015	0.1137592	0.04325795	0.2209804	0.05711327
CCCCC(CCC(CCC)(CC)C)C 	14.86583	1.337458	0.5342139	0.09906617	0.1022454	0.05298643	0.3051251	0.09769625
CCCC(CCC(CC(C)C)C)(CC)C 	14.28269	0.9220845	0.5238912	0.0716175	0.1109182	0.04553904	0.2903693	0.06826425
CCCCC(CCC(C)C)(CCC)CC 	13.05168	0.4139445	0.3026881	0.06727618	0.1796542	0.06330259	0.1233653	0.03695931
